book,id,chart,day_stem,root_class,queries,judgment,wangshuai_kw
穷通宝鉴,穷通宝鉴-0677,戊戌戊午壬寅庚子,壬,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|GE-QUALITY|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：刘屯恩命，光绪廿四年四月廿日子时。用在庚癸，寅午戌成局，两戊出干，财生煞旺，贵而就武。此造好处即在癸水藏子，不为戊土所合耳。白话译文五月（午月）正值丁火当令，火旺而壬水衰弱，须以庚金（金属水之源头）为主要用神，癸水（同类比助）为辅佐。没有庚金便无法蓄积水源，没有癸水便无法制约旺丁。徐乐吾补充说：五月壬水，辛金和癸水也可参与配合。午宫丁、己当令，壬若直接与丁相合，会损伤用神，故取癸水来代替,"['身弱', '衰弱']"
穷通宝鉴,穷通宝鉴-0678,壬子丁未壬子辛亥,壬,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|GE-QUALITY|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,秀才，早年多困，盖壬本忌合，若行金运解合，可中。徐乐吾曰：丁壬一合，羁绊用神，所谓“过于有情，志无远达”是也。,[]
穷通宝鉴,穷通宝鉴-0679,甲申辛未壬戌戊申,壬,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|YIN-PARTY|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JISHUAI-CONGSHENG|GE-QING|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：尹昌衡命，光绪十年闰五月十九日申时。辛甲两透，甲木破戊己之土，未申戌联珠夹酉，生于小暑后三日，丁火犹在，酉运中岁值壬子、癸丑，一鸣惊人，起自田间，一跃而为都督，昙花一现，旋即下台。,[]
穷通宝鉴,穷通宝鉴-0680,戊子己未壬午壬寅,壬,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|JIRUO-WUGEN|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：阚朝玺命，光绪十四年六月初二日寅时。戊己官煞混杂，柱无甲木，寅宫甲木泄于火，唯取胎元庚戌，生助比劫为用，此造确否待考。白话译文六月（农历未月，夏末）的壬水，己土（阴柔之土，代表田园湿土）当令主事，丁火已逐渐退气。此时的调候思路是：用辛金来蓄养、疏通水源，用甲木来疏土制约旺土；用神取用的优先顺序是先辛金、后甲木，再以癸水辅助。徐乐吾补充：六月壬水须区分大暑前后。大暑之前，节气仍近五月，壬水,[]
穷通宝鉴,穷通宝鉴-0681,戊寅庚申壬辰壬寅,壬,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,此用戊丙，按院。徐乐吾曰：财滋弱煞格，取年上戊寅，财藏煞透，引归时上长生，宜其贵也。,[]
穷通宝鉴,穷通宝鉴-0682,癸酉庚申壬辰辛亥,壬,HEAVY,REN-CAIGUAN|SHISHI-BURUO|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|CAI-RUO-SHEN-QIANG|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,此用辰中戊土，依人而富。徐乐吾曰：此造金水成象，《滴天髓》所谓二人同心是也。但金清水冷，辛运南方阳暖之地，贸易获其厚利，故富而不贵也。,[]
穷通宝鉴,穷通宝鉴-0683,丁亥戊申壬申庚戌,壬,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,此身旺任财，丁戊俱透，尚书。徐乐吾曰：此造亦是财滋弱煞，喜丁壬之间，隔以戊土不合，而戊土通根于戌，土厚而实，故可用也，与上造略同。,['身旺']
穷通宝鉴,穷通宝鉴-0684,辛丑丙申壬申辛亥,壬,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|CAI-RUO-SHEN-QIANG|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,翰林。徐乐吾曰：此造无戊土止水，专用丙火，喜大运逆行南方，金水气清而暖，故有词林之贵，丙辛一合，不免羁绊用神也。,[]
穷通宝鉴,穷通宝鉴-0685,乙亥甲申壬申壬寅,壬,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,孤人。徐乐吾曰：木多无庚出干，难取食伤生财，衣禄随缘。,[]
穷通宝鉴,穷通宝鉴-0686,丁丑戊申壬戌丙午,壬,HEAVY,REN-CAIGUAN|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：王承斌命，光绪三年七月初九日午时。丁戊并透，午戌会局，财旺生煞，位至湖北都督。财煞太旺，喜运行西北身旺之地。,['身旺']
穷通宝鉴,穷通宝鉴-0687,壬午戊申壬寅壬寅,壬,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：张继命，光绪八年七月十八日寅时。用财生煞，喜寅午会火局，生戊土，位至众议院议长。白话译文七月（农历申月）壬水日元，庚金当令掌权。壬水在申宫得长生之气，水源绵远、势力由弱转强。此月首要用神为戊土，以土筑堤、约束奔流之水；次取丁火为辅，用以温暖命局并制约庚金过度泄气。但戊土须取辰、戌中的当旺之土，不可用申宫自带的戊土——申中戊土随水漂流，无力为堤。戊土与丁火同时透出天干者，科举仕途显赫；戊土,['身强']
穷通宝鉴,穷通宝鉴-0688,庚辰乙酉癸卯庚申,癸,LIGHT,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|LIGHT-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|HE-HUASHEN-DESHI|ZHONGGUA-2SIDE|JIRUO-WUGEN|JISHUAI-CONGSHENG|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,是也，此格须满盘庚辛，若水见二三，不作此论，壬不在多，见七月辛金节。总之，八月壬水，专用甲木，用甲者，水妻木子。徐乐吾曰：八月壬水，以用甲木为正，体全格为变，用戊土为应病与药，平常格局也。用甲者，以食伤为子星，比劫为妻星。,[]
穷通宝鉴,穷通宝鉴-0689,辛酉丁酉壬辰壬寅,壬,LIGHT,REN-CAIGUAN|SHISHI-BURUO|LIGHT-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,龙虎拱天门，又曰壬趋艮格，探花。徐乐吾曰：辰龙寅虎拱卯，两酉暗冲卯宫，卯为日月出入之门，故曰天门，《兰台妙选》有酉生入对冲为卯，则卯为之门，不见卯而见寅辰，为龙虎拱门。寅中甲木无伤，运行甲午，鼎甲宜也。壬趋艮格，须支见寅字多，详五月壬水，此造非是。,[]
穷通宝鉴,穷通宝鉴-0690,壬子己酉壬子庚戌,壬,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,印旺身强，富大贵小。徐乐吾曰：此造壬水两透，专用戌宫戊土，看法同七月。己土出干，混浊壬水，难以取贵。子戌夹亥，壬水得禄，时上财星归库，身旺任财，富格可知。,"['身旺', '身强']"
穷通宝鉴,穷通宝鉴-0691,丙子丁酉壬子己酉,壬,HEAVY,REN-CAIGUAN|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|CAI-RUO-SHEN-QIANG|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,身旺无依，一生贫苦。徐乐吾曰：财官无根，支多劫刃，己土不足以止水，徒然浊壬，水旺无木，无以泄水之气，不仅贫苦，后嗣亦艰。若见一甲木，即为衣禄常人，不致贫苦无依，见上七月四柱多壬节。,['身旺']
穷通宝鉴,穷通宝鉴-0692,庚午乙酉壬子甲辰,壬,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|HE-HUASHEN-DESHI|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|JISHUAI-CONGSHENG|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,庚甲两透，词林。徐乐吾曰：甲以乙妹妻庚，乙庚合化，年月印旺，专用时干甲木文星，更喜甲木临辰，水木有情，故有词林秀。,[]
穷通宝鉴,穷通宝鉴-0693,癸未辛酉壬申戊申,壬,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QING|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,布政。徐乐吾曰：此造专用戊土，要运行南方，用神得地而贵。,[]
穷通宝鉴,穷通宝鉴-0694,乙酉乙酉壬午甲辰,壬,LIGHT,REN-CAIGUAN|XIEQI-TAIZHONG|LIGHT-ROOT|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JISHUAI-CONGSHENG|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,"徐乐吾曰：张麟书命，光绪十一年八月十六日辰时。壬生八月，得甲木出干制土，金白水清，午宫丁火财星得禄，泄甲木之气，故供职交通银行三十年，不出金融界。辰运戊寅年五月，惨遭暗杀殒命，不得令终，以满盘自刑故也。白话译文八月的壬水（天干第十位，象征奔流之水）生于辛金（天干第八位，象征精金）当令之时，此月金气旺盛，金能生水，故称""金白水清""——水源充沛而纯净。此时最忌戊土、己土（象征浑浊泥沙）污染水体，因此首",[]
穷通宝鉴,穷通宝鉴-0695,丙寅戊戌壬戌辛丑,壬,LIGHT,REN-CAIGUAN|SHISHI-BURUO|LIGHT-ROOT|YIN-PARTY|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|SHIYONG-YUELING-XIANGFU|GE-QING|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,身旺官旺，又得丙透，参政。徐乐吾曰：财生煞旺，无甲，以辛金化煞为用。甲木藏寅，寅戌会局，不能取以制煞也。,['身旺']
穷通宝鉴,穷通宝鉴-0696,辛丑戊戌壬戌甲辰,壬,LIGHT,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|LIGHT-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,支成四库，一甲透时，太史。徐乐吾曰：支聚四库，透戊土七煞，以甲木制煞为用。用辛滋壬，喜壬水进气，故有词林之贵。,[]
穷通宝鉴,穷通宝鉴-0697,丙子戊戌壬申甲辰,壬,HEAVY,REN-CAIGUAN|XIEQI-TAIZHONG|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,进士 ，官至太守。徐乐吾曰：甲丙两透，煞前食后，格局完备，太平时代一太守，木透可至道尹，乱世可至省长，时代有不同也。,[]
穷通宝鉴,穷通宝鉴-0698,戊寅壬戌壬子甲辰,壬,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,年翰林，官拜副都御史。徐乐吾曰：甲透丙藏，煞前食后，与上造同，虽官职有内外，品位一也。,[]
穷通宝鉴,穷通宝鉴-0699,己巳甲戌壬辰庚子,壬,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|HE-HUASHEN-DESHI|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JISHUAI-CONGSHENG|GE-QUALITY|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：段芝贵命，同治八年九月廿四日子时。甲己相合，又有庚金遥逼，必然化土，不能用癸，月令煞旺，而时逢子水阳刃，煞刃成格，贵必就武，位至督抚。,[]
穷通宝鉴,穷通宝鉴-0700,丙子戊戌壬子庚子,壬,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|YIN-PARTY|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|GE-QING|GE-QUALITY|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：友人某君命，光绪二年八月廿四日子时。支逢三刃，秋水汪洋，专取戊土，煞刃相制成格。虽有丙火，而落日余晖，力量不足，四柱无甲木泄水生丙，煞刃无情，虽有才能，难展骥足，一生以寅运为最得意，曾任朝鲜领事外交部主事。至甲运，破了戊土，惨遭非命，在戊寅年，甲木得禄而土崩也，年六十三。,[]
穷通宝鉴,穷通宝鉴-0701,壬午庚戌壬寅庚子,壬,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|GE-QUALITY|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：蒋百器命，光绪八年九月十九日子时。支聚寅午戌火局，财旺生煞，时逢阳刃，煞刃成格，煞旺刃轻，用宜助刃。早年行北方运，出任浙江都督，不数月去位，是其福命不足以当之也。然有寅宫甲丙，水木火土相制有情，气势游戏通，即是贵格，参阅丙子造。白话译文九月（戌月）的壬水，亥水之气正在蓄积，水势将旺而未至顶峰。月令主气为戊土（七煞），秉权当令，对壬水形成克制之势。若八字中壬水众多，须以甲木（食神）来制约戊,['旺极']
穷通宝鉴,穷通宝鉴-0702,庚子丁亥壬戌庚戌,壬,HEAVY,REN-CAIGUAN|DESHI-BUWANG|HEAVY-ROOT|YIN-PARTY|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QING|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,得庚制甲，会元。徐乐吾曰：专取戌中戊土制水，得庚金透，庚金制甲，杀印相生。,[]
穷通宝鉴,穷通宝鉴-0703,壬申辛亥壬子辛亥,壬,HEAVY,REN-CAIGUAN|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|CAI-RUO-SHEN-QIANG|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,支见亥子，四柱无戊，旺盛无依，为僧。徐乐吾曰：润下成格，惜胎元壬寅，格局不纯，火运行东南，逆水之性，反为贫苦之命也。,[]
穷通宝鉴,穷通宝鉴-0704,丁丑辛亥壬子癸卯,壬,HEAVY,REN-CAIGUAN|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QUALITY|CAI-RUO-SHEN-QIANG|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,贫苦。徐乐吾曰：财露见劫，财又不旺，宜乎贫苦。,[]
穷通宝鉴,穷通宝鉴-0705,辛亥己亥壬午辛亥,壬,HEAVY,REN-CAIGUAN|DESHI-BUWANG|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：张退厂命，咸丰元年九月三十日亥时。取午中丁火，生助己土官星，丁己同得禄于午，但十月壬水用丁己，不如丙戊，望重乡闾，寿八十八，卒於戊寅年。,[]
穷通宝鉴,穷通宝鉴-0706,己巳乙亥壬子乙巳,壬,HEAVY,REN-CAIGUAN|DESHI-BUWANG|XIEQI-TAIZHONG|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QUALITY|WANGJI-SIWO-SHENG|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：周自齐命，同治八年十月十四日巳时。专用巳宫丙戊，更有庚金制甲，运行南方，位至财政总长。,[]
穷通宝鉴,穷通宝鉴-0707,辛巳己亥壬戌甲辰,壬,HEAVY,REN-CAIGUAN|DESHI-BUWANG|XIEQI-TAIZHONG|HEAVY-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QUALITY|WANGJI-SIWO-SHENG|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：叶公绰命，光绪七年十月初三日辰时。专用巳宫丙戊，己合甲，不破戊，亦格之奇也，（参阅十一月节）位至交通总长。,[]
穷通宝鉴,穷通宝鉴-0708,癸未癸亥壬申庚戌,壬,HEAVY,REN-CAIGUAN|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：李烈钧命，光绪九年十月廿五日戌时。专取戌宫戊土止水，惜无丙火，民国初年，为江西都督，起伏无常，名利难全。白话译文十月（亥月）壬水正值当令，水势达到极旺，以戊土（偏财，制水之神）为首要用神（八字中调节格局的关键元素），丙火（七煞）为辅助。若生于壬辰日又见辰时，水势浩瀚无边，必须戊土透出天干加以制衡，同时需要庚金（偏印）来压制甲木（食神），防止甲木反克戊土。戊、庚二者均透出天干，此人可登科及,[]
穷通宝鉴,穷通宝鉴-0709,壬子壬子壬子甲辰,壬,HEAVY,REN-CAIGUAN|DESHI-BUWANG|XIEQI-TAIZHONG|HEAVY-ROOT|BIJIE-PARTY|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QING|GE-QUALITY|CAI-RUO-SHEN-QIANG|WANGJI-SIWO-SHENG|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,飞天禄马格，尚书。徐乐吾曰：飞天禄马者，水木伤官之变，专取甲木为用，运喜东方，与润下格纯粹者理同，所谓独象喜行化地是也。,[]
穷通宝鉴,穷通宝鉴-0710,丁卯壬子壬寅戊申,壬,HEAVY,REN-CAIGUAN|DESHI-BUWANG|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|SHI-GUI-LU|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,方伯。徐乐吾曰：戊透丙藏，为仲冬壬水之正用也。,[]
穷通宝鉴,穷通宝鉴-0711,壬寅壬子壬子辛亥,壬,HEAVY,REN-CAIGUAN|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QING|GE-QUALITY|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,富格。徐乐吾曰：寅宫丙戊太弱，寅亥合木，转而生财，故为富格。,[]
穷通宝鉴,穷通宝鉴-0712,癸丑甲子壬午甲辰,壬,HEAVY,REN-CAIGUAN|DESHI-BUWANG|XIEQI-TAIZHONG|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|WANGJI-SIWO-SHENG|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：沈德潜命，康熙十二年十一月十七日辰时。己未年成进士，年己六十七，高宗称为老名士，官至礼部侍郎，卒年九十七，谥文悫。此造专用午宫丁己，无如两甲盖头，己土被制，直待交进丁丙财运而显，不以官刃论，木火通明，故为文学侍从之臣也。,[]
穷通宝鉴,穷通宝鉴-0713,丙午庚子壬午庚子,壬,HEAVY,REN-CAIGUAN|DESHI-BUWANG|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：樊樊山命，道光廿六年十一月初一日子时。天地中分，不以冲论，用午中丁己财官，科甲出身，晚年运行南方，大贵。,[]
穷通宝鉴,穷通宝鉴-0714,丁卯壬子壬申甲辰,壬,HEAVY,REN-CAIGUAN|DESHI-BUWANG|XIEQI-TAIZHONG|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|CAI-RUO-SHEN-QIANG|WANGJI-SIWO-SHENG|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：葛稚威命，同治六年十一月廿三日辰时。飞天禄马见丁破格，乃润下格之不纯粹者，运行土金，安富尊荣，一乡之望。一至南方，资财萧条，以比肩争合故也。,[]
穷通宝鉴,穷通宝鉴-0715,壬辰壬子壬辰乙巳,壬,HEAVY,REN-CAIGUAN|DESHI-BUWANG|XIEQI-TAIZHONG|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QUALITY|WANGJI-SIWO-SHENG|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：蔡廷锴命，光绪十八年十一月初八日巳时。专用巳宫丙戊解冻止流，位至军长，福建省主席。白话译文十一月（农历子月）的壬水日主，正值阳刃当令，水势比十月更旺，寒气极重。调候首选戊土（堤坝止水），其次用丙火（暖阳解冻）。丙、戊两者同时透出天干，则命主富贵双全、才德兼备；只有戊无丙，名利难以两全；只有丙无戊，谋略虽好却难成事。若地支构成水局而丙火不出干，即使有戊土，也只是平庸之人；若丙火透出得位，戊,"['身强', '旺极']"
